hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV39	168	76779	104	3D7	PF3D7_1448500	0	0	PF3D7_1448500	1	0	PASS	PASS	FALSE
ASV40	190	76468	118	N	PF3D7_1418100	2	0	PF3D7_1418100	1	0	PASS	PASS	FALSE
ASV41	206	72910	45	DD2	PF3D7_1252100	1	0	PF3D7_1252100	0	0	PASS	PASS	FALSE
ASV42	276	66348	178	3D7	PF3D7_0525100	0	0	PF3D7_0525100	2	0	PASS	PASS	FALSE
ASV43	211	66320	68	DD2	PF3D7_0504400	1	0	PF3D7_0504400	0	0	PASS	PASS	FALSE
ASV44	211	66278	80	3D7	PF3D7_0504400	0	0	PF3D7_0504400	1	0	PASS	PASS	FALSE
ASV45	235	64598	171	3D7	PF3D7_0501800	0	0	PfDHPS_1	99	9	PASS	PASS	FALSE
ASV46	337	63887	96	N	PfTRAP_1	147	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV47	170	60988	115	DD2	PfDHFR_2	1	0	PfDHFR_2	0	0	PASS	PASS	FALSE
ASV48	166	60566	146	N	PF11_0373	1	0	PF11_0373	1	0	PASS	PASS	FALSE
ASV49	222	59525	44	N	PF3D7_0612900	2	0	PF3D7_0612900	2	0	PASS	PASS	FALSE
ASV50	240	55074	24	N	PF3D7_0806200	2	0	PF3D7_0806200	1	0	PASS	PASS	FALSE
ASV51	255	54961	179	3D7	PF3D7_0630600	0	0	PF3D7_1246500	118	3	PASS	PASS	FALSE
ASV52	166	54231	161	DD2	PF3D7_0716300	1	0	PF3D7_0716300	0	0	PASS	PASS	FALSE
ASV53	243	53310	137	DD2	PF13_0125	1	0	PF13_0125	0	0	PASS	PASS	FALSE
ASV54	254	49415	94	DD2	PF3D7_1340400	1	0	PF3D7_1340400	0	0	PASS	PASS	FALSE
ASV55	41	49385	138	N	PfDHPS_2	1	0	PfDHPS_2	2	0	PASS	PASS	FALSE
ASV56	222	48932	34	DD2	PF3D7_0612900	2	0	PF3D7_0612900	0	0	PASS	PASS	FALSE
ASV57	282	46881	127	N	B9	2	0	B9	1	0	PASS	PASS	FALSE
ASV58	176	46008	60	N	MSRP4	1	0	PF3D7_1018600	82	4	PASS	PASS	FALSE
ASV59	169	44857	131	N	PF3D7_1329100	1	0	PF11_0373	71	3	PASS	PASS	FALSE
ASV60	303	42120	94	3D7	PF3D7_0802000	0	0	PF3D7_0802000	1	0	PASS	PASS	FALSE
ASV61	190	41545	17	N	PF3D7_0401900	1	18	PF3D7_0401900	1	18	PASS	PASS	FALSE
ASV62	219	41069	49	3D7	Pfs16	0	0	Pfs16	2	0	PASS	PASS	FALSE
ASV63	186	41013	51	N	PF3D7_0220800	1	0	PF3D7_0220800	2	0	PASS	PASS	FALSE
ASV64	186	38422	48	3D7	PF3D7_0220800	0	0	PF3D7_0220800	1	0	PASS	PASS	FALSE
ASV65	176	38371	150	3D7	MSP11.H103.MSP3.7	0	0	PF3D7_0830800_1	96	1	PASS	PASS	FALSE
ASV66	266	36656	41	3D7	PF3D7_1211900	0	0	PF3D7_0508900	121	8	PASS	PASS	FALSE
ASV67	241	36004	108	N	PF3D7_0519300	2	0	PF3D7_0935400	112	3	PASS	PASS	FALSE
ASV68	170	35698	64	3D7	PfDHFR_2	0	0	PfDHFR_2	1	0	PASS	PASS	FALSE
ASV69	250	35265	148	3D7	PF3D7_0411900_2	0	0	PF3D7_0411900_2	1	0	PASS	PASS	FALSE
ASV70	168	34809	49	N	PF3D7_1448500	2	0	PF3D7_1448500	1	0	PASS	PASS	FALSE
ASV71	236	31365	99	N	PF3D7_1407800	1	0	PfSERA3	112	3	PASS	PASS	FALSE
ASV72	296	30980	34	3D7	PSOP24	0	0	PF3D7_0217200	134	3	PASS	PASS	FALSE
ASV73	209	29908	91	3D7	PF3D7_0807800	0	0	PF3D7_0401900	94	1	PASS	PASS	FALSE
ASV74	160	29301	31	N	PF3D7_1302900	2	0	PF3D7_1302900	2	0	PASS	PASS	FALSE
ASV75	254	28582	56	N	PF3D7_1340400	2	0	PF3D7_1340400	1	0	PASS	PASS	FALSE
ASV76	236	26911	80	3D7	PF3D7_1407800	0	0	PfSERA3	113	3	PASS	PASS	FALSE
ASV77	145	26847	147	3D7	CS	0	0	CS	1	0	PASS	PASS	FALSE
ASV78	199	26610	133	N	PF3D7_1233600	1	0	PfAMA_1	101	5	PASS	PASS	FALSE
ASV79	276	25308	175	N	PF3D7_1353100	2	0	PF3D7_1353100	1	0	PASS	PASS	FALSE
ASV80	214	24885	31	DD2	PF3D7_0422500	1	0	PF3D7_0422500	0	0	PASS	PASS	FALSE
ASV81	274	24328	45	N	MSP10	2	0	MSP10	1	0	PASS	PASS	FALSE
ASV82	211	24207	37	N	PF3D7_0504400	1	0	PF3D7_0504400	2	0	PASS	PASS	FALSE
ASV83	234	24061	87	N	PF3D7_0728200	2	0	PF3D7_1455300	112	6	PASS	PASS	FALSE
ASV84	179	24057	152	N	PF3D7_0104100_1	2	0	PF3D7_1447900	92	1	PASS	PASS	FALSE
ASV85	234	23726	94	3D7	PF3D7_0728200	0	0	PF3D7_1455300	113	6	PASS	PASS	FALSE
ASV86	263	23365	178	N	PF3D7_1302700	1	0	PF3D7_1302700	1	0	PASS	PASS	FALSE
ASV87	209	23209	90	N	PF3D7_0807800	3	0	PF3D7_0729700	83	10	PASS	PASS	FALSE
ASV88	168	22916	34	N	PF3D7_1448500	2	0	PF3D7_1448500	1	0	PASS	PASS	FALSE
ASV89	192	22429	160	N	PF3D7_1129100	1	0	PF3D7_1129100	1	0	PASS	PASS	FALSE
ASV90	269	22423	145	N	PF3D7_1352900	3	0	PF3D7_1352900	1	0	PASS	PASS	FALSE
ASV91	247	21756	74	3D7	PF3D7_1429500	0	0	PF3D7_1429500	1	0	PASS	PASS	FALSE
ASV92	186	20901	174	3D7	PF3D7_1346400	0	0	PF3D7_1346400	1	0	PASS	PASS	FALSE
ASV93	247	20468	91	N	PF3D7_1429500	2	0	PF3D7_1429500	1	0	PASS	PASS	FALSE
ASV94	303	20142	43	N	PF3D7_0802000	1	0	PF3D7_0802000	2	0	PASS	PASS	FALSE
ASV95	164	19464	128	DD2	PF3D7_1239800_1	1	0	PF3D7_1239800_1	0	0	PASS	PASS	FALSE
ASV96	274	19262	102	N	PF3D7_1429800	2	0	PF3D7_1035700	132	11	PASS	PASS	FALSE
ASV97	303	19041	46	DD2	PF3D7_0802000	1	0	PF3D7_0802000	0	0	PASS	PASS	FALSE
ASV98	241	18651	49	N	PF3D7_0519300	1	0	PF3D7_0935400	112	3	PASS	PASS	FALSE
ASV99	236	18087	91	N	PF3D7_1410300	2	0	PF3D7_1410300	4	0	PASS	PASS	FALSE
ASV100	337	17997	30	N	PfTRAP_1	148	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV101	190	17670	36	3D7	PF3D7_1418100	0	0	PF3D7_1418100	1	0	PASS	PASS	FALSE
ASV102	244	17311	110	DD2	PF3D7_0935400	2	0	PF3D7_0935400	0	0	PASS	PASS	FALSE
ASV103	254	17206	34	N	PF3D7_1340400	2	0	PF3D7_1340400	1	0	PASS	PASS	FALSE
ASV104	155	16657	177	DD2	PF3D7_0724700	1	0	PF3D7_0724700	0	0	PASS	PASS	FALSE
ASV105	225	16644	148	3D7	PF3D7_0411900_1	0	0	PF3D7_0411900_1	1	0	PASS	PASS	FALSE
ASV106	218	16056	132	N	GEST	3	0	GEST	1	0	PASS	PASS	FALSE
ASV107	222	15042	9	N	PF3D7_0612900	3	0	PF3D7_0612900	1	0	PASS	PASS	FALSE
ASV108	154	14951	168	3D7	MAL13P1.50	0	0	PF3D7_0724700	73	1	PASS	PASS	FALSE
ASV109	178	14771	178	3D7	Pf113	0	0	PF3D7_0830800_1	81	1	PASS	PASS	FALSE
ASV110	166	14714	34	3D7	PF11_0373	0	0	PF11_0373	2	0	PASS	PASS	FALSE
ASV111	251	14694	14	3D7	PF3D7_0827100	0	0	PF3D7_0827100	2	0	PASS	PASS	FALSE
ASV112	279	14535	170	3D7	PF3D7_1354200	0	0	PF3D7_0217200	111	16	PASS	PASS	FALSE
ASV113	156	14435	170	3D7	GRP94	0	0	PF3D7_1464700	70	7	PASS	PASS	FALSE
ASV114	147	14319	175	3D7	PF3D7_1022000	0	0	RAMA	76	1	PASS	PASS	FALSE
ASV115	248	14288	65	DD2	PF3D7_0615900	1	3	PF3D7_0615900	0	0	PASS	PASS	FALSE
ASV116	294	14244	171	3D7	PF3D7_1407900	0	0	PF3D7_1322200	143	6	PASS	PASS	FALSE
ASV117	234	14234	12	N	PF3D7_1455300	2	0	PF3D7_1455300	1	0	PASS	PASS	FALSE
ASV118	274	13937	61	3D7	PF3D7_1429800	0	0	PF3D7_1035700	133	11	PASS	PASS	FALSE
ASV119	286	13904	132	N	PF3D7_1035100	6	0	PF3D7_1035100	3	0	PASS	PASS	FALSE
ASV120	169	13656	46	3D7	PF3D7_1329100	0	0	PF11_0373	72	3	PASS	PASS	FALSE
ASV121	288	13380	113	N	PfCSP_1	7	0	PfCSP_1	2	0	PASS	PASS	FALSE
ASV122	196	13211	38	N	PfAMA_1	12	0	PfAMA_1	10	0	PASS	PASS	FALSE
ASV123	218	12873	139	3D7	PF3D7_1007900	0	0	PF3D7_0422500	99	4	PASS	PASS	FALSE
ASV124	196	12857	44	N	PfAMA_1	10	0	PfAMA_1	6	0	PASS	PASS	FALSE
ASV125	248	12585	63	N	PF3D7_0615900	2	3	PF3D7_0615900	1	0	PASS	PASS	FALSE
ASV126	244	12439	67	N	PF3D7_0935400	1	0	PF3D7_0935400	1	0	PASS	PASS	FALSE
ASV127	41	12131	35	3D7	PfDHPS_2	0	0	PfDHPS_2	1	0	PASS	PASS	FALSE
ASV128	239	12092	170	N	PF3D7_1250100	2	0	PF3D7_1250100	1	0	PASS	PASS	FALSE
ASV129	190	11874	19	DD2	PF3D7_1418100	1	0	PF3D7_1418100	0	0	PASS	PASS	FALSE
ASV130	230	11860	120	3D7	PF3D7_1110200	0	0	PF3D7_1469600	106	5	PASS	PASS	FALSE
ASV131	294	11568	132	3D7	PF3D7_1466800	0	0	PF3D7_1465800	120	8	PASS	PASS	FALSE
ASV132	226	11522	172	3D7	PfDHPS_1	0	0	PfDHPS_1	1	0	PASS	PASS	FALSE
ASV133	239	11282	175	DD2	PfSERA3	1	0	PfSERA3	0	0	PASS	PASS	FALSE
ASV134	236	10753	54	N	PF3D7_1410300	1	0	PF3D7_1410300	3	0	PASS	PASS	FALSE
ASV135	282	10720	26	N	B9	2	0	B9	1	0	PASS	PASS	FALSE
ASV136	241	10184	27	3D7	PF3D7_0519300	0	0	PF3D7_1455300	111	7	PASS	PASS	FALSE
ASV137	217	9823	4	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV138	243	9393	41	N	PF13_0125	2	0	PF13_0125	1	0	PASS	PASS	FALSE
ASV139	262	9331	134	N	PF3D7_1473700	1	45	PF3D7_1473700	0	45	PASS	FAIL	FALSE
ASV140	73	8976	154	N	PfMDR1_2	1	0	PfDHPS_2	16	32	PASS	PASS	FALSE
ASV141	261	8721	77	3D7	PF10_0119	0	0	PF3D7_0503200	109	0	PASS	PASS	FALSE
ASV142	234	8643	97	3D7	PF3D7_0207300	0	0	PF3D7_0207300	4	0	PASS	PASS	FALSE
ASV143	196	8596	56	3D7	PfAMA_1	0	0	PfAMA_1	6	0	PASS	PASS	FALSE
ASV144	261	8480	95	N	PF10_0119	1	0	PF3D7_0503200	108	0	PASS	PASS	FALSE
ASV145	249	8447	65	N	PF3D7_0809400	2	0	PF3D7_0809400	1	0	PASS	PASS	FALSE
ASV146	248	7764	34	N	PF3D7_0615900	3	3	PF3D7_0615900	2	0	PASS	PASS	FALSE
ASV147	249	7761	71	3D7	PF3D7_0809400	0	0	PF3D7_0809400	1	0	PASS	PASS	FALSE
ASV148	282	7591	22	DD2	B9	1	0	B9	0	0	PASS	PASS	FALSE
ASV149	199	7533	37	3D7	PF3D7_1233600	0	0	PfAMA_1	102	5	PASS	PASS	FALSE
ASV150	208	7184	173	3D7	MSRP3	0	0	PfMDR1_1	91	4	PASS	PASS	FALSE
ASV151	190	7144	11	N	PF3D7_1418100	2	0	PF3D7_1418100	1	0	PASS	PASS	FALSE
ASV152	261	6950	106	N	PF3D7_0503200	2	0	PF3D7_0503200	1	0	PASS	PASS	FALSE
ASV153	208	6904	168	3D7	PfMDR1_1	0	0	PfMDR1_1	2	0	PASS	PASS	FALSE
ASV154	164	6882	49	3D7	PF3D7_1239800_1	0	0	PF3D7_1239800_1	1	0	PASS	PASS	FALSE
ASV155	250	6857	31	DD2	PF3D7_0411900_2	1	0	PF3D7_0411900_2	0	0	PASS	PASS	FALSE
ASV156	234	6813	2	DD2	PF3D7_1455300	1	0	PF3D7_1455300	0	0	PASS	PASS	FALSE
ASV157	196	6673	41	N	PfAMA_1	3	0	PfAMA_1	7	0	PASS	PASS	FALSE
ASV158	236	6507	35	3D7	PF3D7_1410300	0	0	PF3D7_1410300	2	0	PASS	PASS	FALSE
ASV159	303	6489	133	N	P38	3	0	P38	3	0	PASS	PASS	FALSE
ASV160	218	6202	46	N	GEST	3	0	GEST	1	0	PASS	PASS	FALSE
ASV161	285	5933	66	N	PF3D7_1035700	4	0	PF3D7_1035700	8	0	PASS	PASS	FALSE
ASV162	286	5875	12	3D7	PF3D7_0211700	0	0	PF3D7_0211700	0	30	PASS	PASS	FALSE
ASV163	247	5496	19	DD2	PF3D7_1429500	1	0	PF3D7_1429500	0	0	PASS	PASS	FALSE
ASV164	166	5107	21	N	PF3D7_0716300	2	0	PF3D7_0716300	1	0	PASS	PASS	FALSE
ASV165	269	5065	31	N	PF3D7_1352900	2	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV166	285	5053	65	N	PF3D7_1035700	6	0	PF3D7_1035700	6	0	PASS	PASS	FALSE
ASV167	251	4945	4	N	PF3D7_0827100	1	0	PF3D7_0827100	3	0	PASS	PASS	FALSE
ASV168	177	4814	173	N	PF3D7_1018600	0	6	PF3D7_1018600	0	3	PASS	PASS	FALSE
ASV169	235	4757	172	DD2	PF3D7_1469600	3	0	PF3D7_1469600	0	0	PASS	PASS	FALSE
ASV170	279	4725	155	N	PF3D7_1472300	1	3	PF3D7_1472300	0	3	PASS	PASS	FALSE
ASV171	178	4643	169	3D7	PF3D7_1447900	0	0	PF3D7_1447900	1	0	PASS	PASS	FALSE
ASV172	285	4565	52	DD2	PF3D7_1035700	4	0	PF3D7_1035700	0	0	PASS	PASS	FALSE
ASV173	188	4513	106	N	PF3D7_1475900	6	0	PF3D7_1475900	4	0	PASS	PASS	FALSE
ASV174	230	4384	48	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV175	320	4220	2	DD2	PfTRAP_1	5	0	PfTRAP_1	0	0	PASS	PASS	FALSE
ASV176	160	4107	27	N	PF3D7_1302900	4	0	PF3D7_1302900	4	0	PASS	PASS	TRUE
ASV177	286	4012	30	DD2	PF3D7_1035100	5	0	PF3D7_1035100	0	0	PASS	PASS	FALSE
ASV178	288	3984	41	N	PfCSP_1	10	0	PfCSP_1	6	0	PASS	PASS	FALSE
ASV179	179	3964	21	N	PF3D7_0104100_1	3	0	PF3D7_1447900	92	1	PASS	PASS	FALSE
ASV180	254	3851	122	DD2	PF3D7_1246500	1	0	PF3D7_1246500	0	0	PASS	PASS	FALSE
ASV181	259	3679	121	DD2	PF3D7_1114900	1	0	PF3D7_1114900	0	0	PASS	PASS	FALSE
ASV182	274	3650	17	N	PF3D7_1429800	5	0	PF3D7_1352900	130	5	PASS	PASS	FALSE
ASV183	249	3613	36	DD2	PF3D7_0809400	1	0	PF3D7_0809400	0	0	PASS	PASS	FALSE
ASV184	259	3596	2	DD2	PfSERA2_1	3	0	PfSERA2_1	0	0	PASS	PASS	FALSE
ASV185	294	3516	44	N	PF3D7_1466800	1	0	PF3D7_1465800	120	8	PASS	PASS	FALSE
ASV186	234	3438	50	N	PF3D7_0207300	4	0	PF3D7_0207300	3	0	PASS	PASS	FALSE
ASV187	219	3411	2	DD2	Pfs16	2	0	Pfs16	0	0	PASS	PASS	FALSE
ASV188	145	3202	24	DD2	CS	1	0	CS	0	0	PASS	PASS	FALSE
ASV189	225	3172	30	DD2	PF3D7_0411900_1	1	0	PF3D7_0411900_1	0	0	PASS	PASS	FALSE
ASV190	218	3151	37	N	PF3D7_1007900	1	0	PF3D7_0830800_2	95	4	PASS	PASS	FALSE
ASV191	307	3001	89	N	PF3D7_0217200	139	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV192	35	2997	2	3D7	PfMDR1_3	0	0	PfDHPS_2	20	6	PASS	PASS	FALSE
ASV193	194	2986	2	DD2	PF3D7_0910000	1	0	PF3D7_0910000	0	0	PASS	PASS	FALSE
ASV194	152	2941	1	N	PfDHFR_1	1	0	PfDHFR_1	3	0	PASS	PASS	FALSE
ASV195	89	2840	76	3D7	PfMDR1_4	0	0	PfDHPS_2	19	48	PASS	PASS	FALSE
ASV196	228	2840	80	N	PF3D7_0424400	4	0	PF3D7_0424400	3	0	PASS	PASS	FALSE
ASV197	89	2763	82	N	PfMDR1_4	1	0	PfDHPS_2	19	48	PASS	PASS	FALSE
ASV198	199	2735	146	N	PF3D7_0729700	1	0	PF3D7_0729700	3	0	PASS	PASS	FALSE
ASV199	262	2605	40	N	PF3D7_1473700	0	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV200	220	2573	155	N	RhopH3	2	0	RhopH3	1	0	PASS	PASS	FALSE
ASV201	175	2444	84	3D7	PF3D7_1126100_2	0	0	PF3D7_1126100_2	1	0	PASS	PASS	FALSE
ASV202	208	2401	1	DD2	PF3D7_0401900	0	36	PF3D7_0401900	0	0	PASS	FAIL	FALSE
ASV203	172	2393	1	N	PF3D7_0401900	2	0	PF3D7_0401900	2	36	PASS	PASS	FALSE
ASV204	177	2287	111	DD2	PF3D7_0830800_1	1	0	PF3D7_0830800_1	0	0	PASS	PASS	FALSE
ASV205	257	2184	134	N	PF3D7_1409700	4	0	PF3D7_1409700	3	0	PASS	PASS	FALSE
ASV206	259	2070	54	3D7	PF3D7_1114900	0	0	PF3D7_1114900	1	0	PASS	PASS	FALSE
ASV207	255	2018	36	N	PF3D7_0503200	1	6	PF3D7_0503200	2	6	PASS	PASS	FALSE
ASV208	152	1946	2	DD2	PfDHFR_1	2	0	PfDHFR_1	0	0	PASS	PASS	FALSE
ASV209	255	1930	33	N	PF3D7_0503200	0	6	PF3D7_0503200	3	6	PASS	PASS	FALSE
ASV210	160	1927	2	DD2	PF3D7_1302900	2	0	PF3D7_1302900	0	0	PASS	PASS	FALSE
ASV211	226	1925	135	DD2	PF3D7_1148700_1	3	0	PF3D7_1148700_1	0	0	PASS	PASS	FALSE
ASV212	226	1874	4	N	GAMA	1	0	RhopH3	108	6	PASS	PASS	FALSE
ASV213	176	1847	2	3D7	MSRP4	0	0	PF3D7_1018600	81	4	PASS	PASS	FALSE
ASV214	186	1751	2	DD2	PF3D7_0220800	1	0	PF3D7_0220800	0	0	PASS	PASS	FALSE
ASV215	154	1681	100	DD2	PF3D7_1034900_1	1	0	PF3D7_1034900_1	0	0	PASS	PASS	FALSE
ASV216	234	1671	31	N	PF3D7_0207300	4	0	PF3D7_0207300	2	0	PASS	PASS	FALSE
ASV217	148	1670	2	DD2	RAMA	1	0	RAMA	0	0	PASS	PASS	FALSE
ASV218	245	1624	102	3D7	PF3D7_1332900	0	0	PF3D7_0311900	106	10	PASS	PASS	FALSE
ASV219	230	1595	13	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV220	188	1497	42	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV221	214	1494	134	3D7	ASP	0	0	PF3D7_1473700	100	3	PASS	PASS	FALSE
ASV222	258	1490	74	N	PF3D7_0508900	1	0	PF3D7_0508900	3	0	PASS	PASS	FALSE
ASV223	210	1489	127	3D7	PF3D7_1224000	0	0	SPECT	96	4	PASS	PASS	FALSE
ASV224	166	1455	2	DD2	PF11_0373	2	0	PF11_0373	0	0	PASS	PASS	FALSE
ASV225	243	1349	4	3D7	PF13_0125	0	0	PF13_0125	1	0	PASS	PASS	FALSE
ASV226	285	1312	49	N	PF3D7_0711500	5	3	PF3D7_0711500	4	3	PASS	PASS	FALSE
ASV227	177	1306	57	3D7	PF3D7_0830800_1	0	0	PF3D7_0830800_1	1	0	PASS	PASS	FALSE
ASV228	234	1300	84	N	PF3D7_1320700	3	0	PF3D7_1320700	1	0	PASS	PASS	FALSE
ASV229	192	1300	13	DD2	PF3D7_1129100	0	0	PF3D7_1129100	0	0	PASS	PASS	FALSE
ASV230	288	1284	95	3D7	PF3D7_0711500	0	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV231	281	1276	6	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV232	291	1267	76	N	PF3D7_1126100_1	1	0	PF3D7_1126100_1	1	0	PASS	PASS	FALSE
ASV233	175	1221	52	DD2	PF3D7_1126100_2	1	0	PF3D7_1126100_2	0	0	PASS	PASS	FALSE
ASV234	234	1209	92	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV235	218	1169	126	3D7	PF3D7_0710400	0	0	PF3D7_0710400	2	0	PASS	PASS	FALSE
ASV236	254	1156	52	3D7	PF3D7_1246500	0	0	PF3D7_1246500	1	0	PASS	PASS	FALSE
ASV237	286	1144	21	N	PF3D7_1035100	5	0	PF3D7_1035100	2	0	PASS	PASS	FALSE
ASV238	168	1137	2	DD2	PF3D7_1448500	1	0	PF3D7_1448500	0	0	PASS	PASS	FALSE
ASV239	259	1122	1	N	PfSERA2_1	5	0	PfSERA2_1	2	0	PASS	PASS	FALSE
ASV240	303	1107	20	N	P38	2	0	P38	2	0	PASS	PASS	FALSE
ASV241	291	1027	55	N	PF3D7_1126100_1	1	0	PF3D7_1126100_1	3	0	PASS	PASS	FALSE
ASV242	228	1021	67	N	PF3D7_0424400	4	0	PF3D7_0424400	5	0	PASS	PASS	FALSE
ASV243	304	1007	40	N	PF3D7_0217200	0	3	PF3D7_0217200	0	9	PASS	PASS	FALSE
ASV244	288	936	26	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV245	188	842	29	3D7	PF3D7_1475900	0	0	PF3D7_1475900	2	0	PASS	PASS	FALSE
ASV246	276	816	2	DD2	PF3D7_1353100	3	0	PF3D7_1353100	0	0	PASS	PASS	FALSE
ASV247	154	787	56	3D7	PF3D7_1034900_1	0	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV248	212	764	1	N	PF3D7_0419900_2	0	1	PfMDR1_1	100	4	PASS	PASS	FALSE
ASV249	187	741	1	N	PF3D7_0220800	1	1	PF3D7_0220800	2	1	PASS	PASS	FALSE
ASV250	296	736	85	N	PF3D7_1333200	1	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV251	276	719	2	DD2	PF3D7_0525100	2	0	PF3D7_0525100	0	0	PASS	PASS	FALSE
ASV252	162	710	87	N	PF3D7_0905600	7	3	PF3D7_1239800_1	75	2	PASS	PASS	FALSE
