hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV18	152	204417	132	N	PfDHFR_1	1	0	PfDHFR_1	1	0	PASS	PASS	FALSE
ASV19	240	189388	41	3D7	PF3D7_0806200	0	0	PF3D7_0806200	3	0	PASS	PASS	FALSE
ASV20	251	189141	38	N	PF3D7_0827100	1	0	PF3D7_0827100	3	0	PASS	PASS	FALSE
ASV21	251	186570	44	3D7	PF3D7_0827100	0	0	PF3D7_0827100	2	0	PASS	PASS	FALSE
ASV22	160	183775	162	N	PF3D7_1302900	3	0	PF3D7_1302900	3	0	PASS	PASS	FALSE
ASV23	165	181200	143	DD2	PF3D7_0806300	1	0	PF3D7_0806300	0	0	PASS	PASS	FALSE
ASV24	234	179614	172	3D7	PF3D7_1008700	0	0	PF3D7_1320700	118	2	PASS	PASS	FALSE
ASV25	259	174443	82	N	PfSERA2_1	5	0	PfSERA2_1	2	0	PASS	PASS	FALSE
ASV26	166	171186	121	N	PF11_0373	1	0	PF11_0373	1	0	PASS	PASS	FALSE
ASV27	219	166312	127	N	Pfs16	1	0	Pfs16	1	0	PASS	PASS	FALSE
ASV28	251	161794	35	N	PF3D7_0827100	2	0	PF3D7_0827100	2	0	PASS	PASS	FALSE
ASV29	168	157397	135	3D7	PF3D7_1448500	0	0	PF3D7_1448500	1	0	PASS	PASS	FALSE
ASV30	211	157278	89	DD2	PF3D7_0504400	1	0	PF3D7_0504400	0	0	PASS	PASS	FALSE
ASV31	226	153936	135	3D7	GAMA	0	0	RhopH3	108	6	PASS	PASS	FALSE
ASV32	235	150317	165	3D7	PF3D7_0501800	0	0	PfDHPS_1	99	9	PASS	PASS	FALSE
ASV33	282	149627	120	N	B9	2	0	B9	1	0	PASS	PASS	FALSE
ASV34	337	140190	142	N	PfTRAP_1	147	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV35	172	137787	76	3D7	PF3D7_0401900	0	0	PF3D7_0401900	0	36	PASS	PASS	FALSE
ASV36	35	126573	163	N	PfMDR1_3	1	0	PfDHPS_2	20	6	PASS	PASS	FALSE
ASV37	266	124505	159	N	PF3D7_1211900	1	0	PF3D7_1114900	122	7	PASS	PASS	FALSE
ASV38	209	124080	124	3D7	PF3D7_0807800	0	0	PF3D7_0401900	94	1	PASS	PASS	FALSE
ASV39	222	122435	79	DD2	PF3D7_0612900	2	0	PF3D7_0612900	0	0	PASS	PASS	FALSE
ASV40	176	120652	117	N	MSRP4	2	0	PF3D7_1018600	81	4	PASS	PASS	FALSE
ASV41	170	118305	143	DD2	PfDHFR_2	1	0	PfDHFR_2	0	0	PASS	PASS	FALSE
ASV42	274	114379	147	DD2	MSP10	1	0	MSP10	0	0	PASS	PASS	FALSE
ASV43	241	114128	130	N	PF3D7_0519300	2	0	PF3D7_0935400	112	3	PASS	PASS	FALSE
ASV44	244	112342	135	DD2	PF3D7_0935400	2	0	PF3D7_0935400	0	0	PASS	PASS	FALSE
ASV45	237	112240	170	3D7	PfKelch13C580Y	0	0	PF3D7_1469600	113	2	PASS	PASS	FALSE
ASV46	276	111513	144	3D7	PF3D7_0525100	0	0	PF3D7_0525100	2	0	PASS	PASS	FALSE
ASV47	225	108708	143	3D7	PF3D7_0411900_1	0	0	PF3D7_0411900_1	1	0	PASS	PASS	FALSE
ASV48	166	103510	155	DD2	PF3D7_0716300	1	0	PF3D7_0716300	0	0	PASS	PASS	FALSE
ASV49	222	99424	68	N	PF3D7_0612900	2	0	PF3D7_0612900	2	0	PASS	PASS	FALSE
ASV50	214	96802	148	3D7	PF3D7_0422500	0	0	PF3D7_0422500	1	0	PASS	PASS	FALSE
ASV51	226	91764	168	3D7	PF3D7_1408000	0	0	PF3D7_0710400	98	10	PASS	PASS	FALSE
ASV52	254	88581	94	DD2	PF3D7_1340400	1	0	PF3D7_1340400	0	0	PASS	PASS	FALSE
ASV53	152	88553	38	3D7	PfDHFR_1	0	0	PfDHFR_1	2	0	PASS	PASS	FALSE
ASV54	154	87635	68	N	PF3D7_0401900	1	18	PF3D7_0724700	74	1	PASS	PASS	FALSE
ASV55	219	84325	47	3D7	Pfs16	0	0	Pfs16	2	0	PASS	PASS	FALSE
ASV56	176	81823	55	N	MSRP4	1	0	PF3D7_1018600	82	4	PASS	PASS	FALSE
ASV57	211	81412	75	3D7	PF3D7_0504400	0	0	PF3D7_0504400	1	0	PASS	PASS	FALSE
ASV58	186	81068	64	3D7	PF3D7_0220800	0	0	PF3D7_0220800	1	0	PASS	PASS	FALSE
ASV59	303	80985	122	3D7	PF3D7_0802000	0	0	PF3D7_0802000	1	0	PASS	PASS	FALSE
ASV60	250	77436	145	3D7	PF3D7_0411900_2	0	0	PF3D7_0411900_2	1	0	PASS	PASS	FALSE
ASV61	186	75843	55	N	PF3D7_0220800	1	0	PF3D7_0220800	2	0	PASS	PASS	FALSE
ASV62	247	67910	86	N	PF3D7_1429500	2	0	PF3D7_1429500	1	0	PASS	PASS	FALSE
ASV63	178	64326	169	3D7	Pf113	0	0	PF3D7_0830800_1	81	1	PASS	PASS	FALSE
ASV64	166	60963	43	N	PF11_0373	2	0	PF11_0373	2	0	PASS	PASS	FALSE
ASV65	279	59660	159	3D7	PF3D7_1354200	0	0	PF3D7_0217200	111	16	PASS	PASS	FALSE
ASV66	296	57946	14	3D7	PSOP24	0	0	PF3D7_0217200	134	3	PASS	PASS	FALSE
ASV67	190	56410	62	N	PF3D7_1418100	2	0	PF3D7_1418100	1	0	PASS	PASS	FALSE
ASV68	222	54936	22	N	PF3D7_0612900	2	0	PF3D7_0612900	2	0	PASS	PASS	FALSE
ASV69	247	54601	56	DD2	PF3D7_1429500	1	0	PF3D7_1429500	0	0	PASS	PASS	FALSE
ASV70	234	52816	102	N	PF3D7_0728200	2	0	PF3D7_1455300	112	6	PASS	PASS	FALSE
ASV71	163	52787	162	3D7	PF3D7_1464700	0	0	PF3D7_1464700	1	0	PASS	PASS	FALSE
ASV72	236	49061	115	N	PF3D7_1407800	1	0	PfSERA3	112	3	PASS	PASS	FALSE
ASV73	169	48973	132	N	PF3D7_1329100	1	0	PF11_0373	71	3	PASS	PASS	FALSE
ASV74	218	48682	152	N	GEST	3	0	GEST	1	0	PASS	PASS	FALSE
ASV75	165	47973	27	3D7	PF3D7_0806300	0	0	PF3D7_0806300	1	0	PASS	PASS	FALSE
ASV76	282	46798	30	DD2	B9	1	0	B9	0	0	PASS	PASS	FALSE
ASV77	240	46623	15	N	PF3D7_0806200	2	0	PF3D7_0806200	1	0	PASS	PASS	FALSE
ASV78	217	46533	13	3D7	PF3D7_1473700	0	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV79	279	46446	149	N	PF3D7_1472300	1	3	PF3D7_1472300	0	3	PASS	PASS	FALSE
ASV80	254	44274	41	N	PF3D7_1340400	2	0	PF3D7_1340400	1	0	PASS	PASS	FALSE
ASV81	179	43254	154	N	PF3D7_0104100_1	2	0	PF3D7_1447900	92	1	PASS	PASS	FALSE
ASV82	276	43084	166	N	PF3D7_1353100	2	0	PF3D7_1353100	1	0	PASS	PASS	FALSE
ASV83	244	42740	36	N	PF3D7_0935400	1	0	PF3D7_0935400	1	0	PASS	PASS	FALSE
ASV84	226	41537	37	N	GAMA	1	0	RhopH3	108	6	PASS	PASS	FALSE
ASV85	155	41278	169	DD2	PF3D7_0724700	1	0	PF3D7_0724700	0	0	PASS	PASS	FALSE
ASV86	209	41117	32	N	PF3D7_0807800	3	0	PF3D7_0729700	83	10	PASS	PASS	FALSE
ASV87	263	40364	165	N	PF3D7_1302700	1	0	PF3D7_1302700	1	0	PASS	PASS	FALSE
ASV88	269	39537	146	N	PF3D7_1352900	3	0	PF3D7_1352900	1	0	PASS	PASS	FALSE
ASV89	234	39016	68	3D7	PF3D7_0728200	0	0	PF3D7_1455300	113	6	PASS	PASS	FALSE
ASV90	248	38955	67	N	PF3D7_0615900	2	3	PF3D7_0615900	1	0	PASS	PASS	FALSE
ASV91	206	38609	25	DD2	PF3D7_1252100	1	0	PF3D7_1252100	0	0	PASS	PASS	FALSE
ASV92	261	37018	114	N	PF3D7_0503200	2	0	PF3D7_0503200	1	0	PASS	PASS	FALSE
ASV93	208	36219	171	3D7	MSRP3	0	0	PfMDR1_1	91	4	PASS	PASS	FALSE
ASV94	145	36157	150	3D7	CS	0	0	CS	1	0	PASS	PASS	FALSE
ASV95	190	34593	37	DD2	PF3D7_1418100	1	0	PF3D7_1418100	0	0	PASS	PASS	FALSE
ASV96	230	34329	146	3D7	PF3D7_1110200	0	0	PF3D7_1469600	106	5	PASS	PASS	FALSE
ASV97	261	34184	108	3D7	PF10_0119	0	0	PF3D7_0503200	109	0	PASS	PASS	FALSE
ASV98	170	32358	30	3D7	PfDHFR_2	0	0	PfDHFR_2	1	0	PASS	PASS	FALSE
ASV99	190	32255	40	N	PF3D7_1418100	2	0	PF3D7_1418100	1	0	PASS	PASS	FALSE
ASV100	247	31847	31	3D7	PF3D7_1429500	0	0	PF3D7_1429500	1	0	PASS	PASS	FALSE
ASV101	154	31425	167	3D7	MAL13P1.50	0	0	PF3D7_0724700	73	1	PASS	PASS	FALSE
ASV102	274	31410	25	N	MSP10	2	0	MSP10	1	0	PASS	PASS	FALSE
ASV103	186	31374	163	3D7	PF3D7_1346400	0	0	PF3D7_1346400	1	0	PASS	PASS	FALSE
ASV104	274	30897	75	3D7	PF3D7_1429800	0	0	PF3D7_1035700	133	11	PASS	PASS	FALSE
ASV105	176	30104	106	3D7	MSP11.H103.MSP3.7	0	0	PF3D7_0830800_1	96	1	PASS	PASS	FALSE
ASV106	190	29393	36	3D7	PF3D7_1418100	0	0	PF3D7_1418100	1	0	PASS	PASS	FALSE
ASV107	164	29360	116	DD2	PF3D7_1239800_1	1	0	PF3D7_1239800_1	0	0	PASS	PASS	FALSE
ASV108	234	29307	88	3D7	PF3D7_0207300	0	0	PF3D7_0207300	4	0	PASS	PASS	FALSE
ASV109	282	29241	19	N	B9	2	0	B9	1	0	PASS	PASS	FALSE
ASV110	286	28480	95	N	PF3D7_1035100	6	0	PF3D7_1035100	3	0	PASS	PASS	FALSE
ASV111	168	28244	19	N	PF3D7_1448500	2	0	PF3D7_1448500	1	0	PASS	PASS	FALSE
ASV112	248	28136	58	N	PF3D7_0615900	3	3	PF3D7_0615900	2	0	PASS	PASS	FALSE
ASV113	259	28058	133	DD2	PF3D7_1114900	1	0	PF3D7_1114900	0	0	PASS	PASS	FALSE
ASV114	234	28013	6	N	PF3D7_1455300	2	0	PF3D7_1455300	1	0	PASS	PASS	FALSE
ASV115	294	27724	134	3D7	PF3D7_1466800	0	0	PF3D7_1465800	120	8	PASS	PASS	FALSE
ASV116	236	27694	55	3D7	PF3D7_1407800	0	0	PfSERA3	113	3	PASS	PASS	FALSE
ASV117	249	27544	127	3D7	PF3D7_0809400	0	0	PF3D7_0809400	1	0	PASS	PASS	FALSE
ASV118	218	27187	127	3D7	PF3D7_1007900	0	0	PF3D7_0422500	99	4	PASS	PASS	FALSE
ASV119	235	26763	162	DD2	PF3D7_1469600	3	0	PF3D7_1469600	0	0	PASS	PASS	FALSE
ASV120	303	26500	27	DD2	PF3D7_0802000	1	0	PF3D7_0802000	0	0	PASS	PASS	FALSE
ASV121	177	25895	165	N	PF3D7_1018600	0	6	PF3D7_1018600	0	3	PASS	PASS	FALSE
ASV122	303	25446	18	N	PF3D7_0802000	1	0	PF3D7_0802000	2	0	PASS	PASS	FALSE
ASV123	274	25278	77	N	PF3D7_1429800	2	0	PF3D7_1035700	132	11	PASS	PASS	FALSE
ASV124	254	24659	101	3D7	PF3D7_1246500	0	0	PF3D7_1246500	1	0	PASS	PASS	FALSE
ASV125	169	24574	41	3D7	PF3D7_1329100	0	0	PF11_0373	72	3	PASS	PASS	FALSE
ASV126	188	24168	135	N	PF3D7_1475900	6	0	PF3D7_1475900	4	0	PASS	PASS	FALSE
ASV127	222	23897	10	N	PF3D7_0612900	3	0	PF3D7_0612900	1	0	PASS	PASS	FALSE
ASV128	226	23811	152	3D7	PfDHPS_1	0	0	PfDHPS_1	1	0	PASS	PASS	FALSE
ASV129	257	23773	161	N	PF3D7_1409700	4	0	PF3D7_1409700	3	0	PASS	PASS	FALSE
ASV130	199	23252	109	N	PF3D7_1233600	1	0	PfAMA_1	101	5	PASS	PASS	FALSE
ASV131	192	22918	150	N	PF3D7_1129100	1	0	PF3D7_1129100	1	0	PASS	PASS	FALSE
ASV132	254	22231	38	N	PF3D7_1340400	2	0	PF3D7_1340400	1	0	PASS	PASS	FALSE
ASV133	217	22172	6	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV134	199	21282	164	N	PF3D7_0729700	1	0	PF3D7_0729700	3	0	PASS	PASS	FALSE
ASV135	276	20975	25	N	PF3D7_0525100	1	0	PF3D7_0525100	3	0	PASS	PASS	FALSE
ASV136	147	20752	161	3D7	PF3D7_1022000	0	0	RAMA	76	1	PASS	PASS	FALSE
ASV137	178	20513	161	3D7	PF3D7_1447900	0	0	PF3D7_1447900	1	0	PASS	PASS	FALSE
ASV138	236	20232	73	N	PF3D7_1410300	2	0	PF3D7_1410300	4	0	PASS	PASS	FALSE
ASV139	294	20180	165	3D7	PF3D7_1407900	0	0	PF3D7_1322200	143	6	PASS	PASS	FALSE
ASV140	243	20117	16	N	PF13_0125	2	0	PF13_0125	1	0	PASS	PASS	FALSE
ASV141	225	19913	28	DD2	PF3D7_0411900_1	1	0	PF3D7_0411900_1	0	0	PASS	PASS	FALSE
ASV142	285	19674	73	DD2	PF3D7_1035700	4	0	PF3D7_1035700	0	0	PASS	PASS	FALSE
ASV143	248	19443	40	DD2	PF3D7_0615900	1	3	PF3D7_0615900	0	0	PASS	PASS	FALSE
ASV144	168	17752	12	N	PF3D7_1448500	2	0	PF3D7_1448500	1	0	PASS	PASS	FALSE
ASV145	166	17574	9	3D7	PF11_0373	0	0	PF11_0373	2	0	PASS	PASS	FALSE
ASV146	241	17129	32	3D7	PF3D7_0519300	0	0	PF3D7_1455300	111	7	PASS	PASS	FALSE
ASV147	209	16985	19	N	PF3D7_0807800	2	0	PF3D7_0729700	83	10	PASS	PASS	FALSE
ASV148	211	16864	11	N	PF3D7_0504400	1	0	PF3D7_0504400	2	0	PASS	PASS	FALSE
ASV149	166	16739	18	N	PF3D7_0716300	2	0	PF3D7_0716300	1	0	PASS	PASS	FALSE
ASV150	214	16635	23	DD2	PF3D7_0422500	1	0	PF3D7_0422500	0	0	PASS	PASS	FALSE
ASV151	254	16580	70	DD2	PF3D7_1246500	1	0	PF3D7_1246500	0	0	PASS	PASS	FALSE
ASV152	196	16395	46	N	PfAMA_1	7	0	PfAMA_1	11	0	PASS	PASS	FALSE
ASV153	261	16385	60	N	PF10_0119	1	0	PF3D7_0503200	108	0	PASS	PASS	FALSE
ASV154	190	15789	14	N	PF3D7_0401900	1	18	PF3D7_0401900	1	18	PASS	PASS	FALSE
ASV155	266	15366	13	3D7	PF3D7_1211900	0	0	PF3D7_0508900	121	8	PASS	PASS	FALSE
ASV156	41	15247	100	N	PfDHPS_2	1	0	PfDHPS_2	2	0	PASS	PASS	FALSE
ASV157	164	15134	54	3D7	PF3D7_1239800_1	0	0	PF3D7_1239800_1	1	0	PASS	PASS	FALSE
ASV158	250	14994	29	DD2	PF3D7_0411900_2	1	0	PF3D7_0411900_2	0	0	PASS	PASS	FALSE
ASV159	239	14616	161	DD2	PfSERA3	1	0	PfSERA3	0	0	PASS	PASS	FALSE
ASV160	196	14396	72	3D7	PfAMA_1	0	0	PfAMA_1	6	0	PASS	PASS	FALSE
ASV161	211	13666	4	N	PF3D7_0419900_2	1	0	PfMDR1_1	99	7	PASS	PASS	FALSE
ASV162	241	13596	10	N	PF3D7_0519300	1	0	PF3D7_0935400	112	3	PASS	PASS	FALSE
ASV163	337	13274	13	N	PfTRAP_1	148	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV164	41	13124	60	3D7	PfDHPS_2	0	0	PfDHPS_2	1	0	PASS	PASS	FALSE
ASV165	160	12868	67	N	PF3D7_1302900	4	0	PF3D7_1302900	4	0	PASS	PASS	TRUE
ASV166	255	12852	47	N	PF3D7_0503200	1	6	PF3D7_0503200	2	6	PASS	PASS	FALSE
ASV167	286	12645	61	N	PF3D7_1035100	5	0	PF3D7_1035100	2	0	PASS	PASS	FALSE
ASV168	208	12557	162	3D7	PfMDR1_1	0	0	PfMDR1_1	2	0	PASS	PASS	FALSE
ASV169	234	12317	48	N	PF3D7_0207300	4	0	PF3D7_0207300	3	0	PASS	PASS	FALSE
ASV170	303	12204	140	N	P38	3	0	P38	3	0	PASS	PASS	FALSE
ASV171	285	11907	63	N	PF3D7_1035700	6	0	PF3D7_1035700	6	0	PASS	PASS	FALSE
ASV172	196	11824	23	N	PfAMA_1	10	0	PfAMA_1	6	0	PASS	PASS	FALSE
ASV173	236	11637	47	3D7	PF3D7_1410300	0	0	PF3D7_1410300	2	0	PASS	PASS	FALSE
ASV174	285	11558	37	N	PF3D7_1035700	4	0	PF3D7_1035700	8	0	PASS	PASS	FALSE
ASV175	156	11533	158	3D7	GRP94	0	0	PF3D7_1464700	70	7	PASS	PASS	FALSE
ASV176	288	11359	97	N	PfCSP_1	7	0	PfCSP_1	2	0	PASS	PASS	FALSE
ASV177	239	11274	151	N	PF3D7_1250100	2	0	PF3D7_1250100	1	0	PASS	PASS	FALSE
ASV178	249	11052	28	N	PF3D7_0809400	2	0	PF3D7_0809400	1	0	PASS	PASS	FALSE
ASV179	160	10836	7	N	PF3D7_1302900	2	0	PF3D7_1302900	2	0	PASS	PASS	FALSE
ASV180	274	10365	19	N	PF3D7_1429800	5	0	PF3D7_1352900	130	5	PASS	PASS	FALSE
ASV181	199	10173	59	3D7	PF3D7_1233600	0	0	PfAMA_1	102	5	PASS	PASS	FALSE
ASV182	236	10125	43	N	PF3D7_1410300	1	0	PF3D7_1410300	3	0	PASS	PASS	FALSE
ASV183	286	10021	5	3D7	PF3D7_0211700	0	0	PF3D7_0211700	0	30	PASS	PASS	FALSE
ASV184	172	10020	8	N	PF3D7_0401900	2	0	PF3D7_0401900	2	36	PASS	PASS	FALSE
ASV185	218	10004	127	3D7	PF3D7_0710400	0	0	PF3D7_0710400	2	0	PASS	PASS	FALSE
ASV186	259	9700	36	3D7	PF3D7_1114900	0	0	PF3D7_1114900	1	0	PASS	PASS	FALSE
ASV187	218	9493	40	N	PF3D7_1007900	1	0	PF3D7_0830800_2	95	4	PASS	PASS	FALSE
ASV188	304	9270	88	N	PF3D7_0217200	0	3	PF3D7_0217200	0	9	PASS	PASS	FALSE
ASV189	304	8999	109	N	PF3D7_0103600	1	6	PF3D7_0802000	143	11	PASS	PASS	FALSE
ASV190	291	8882	87	N	PF3D7_1126100_1	1	0	PF3D7_1126100_1	3	0	PASS	PASS	FALSE
ASV191	258	8470	74	N	PF3D7_0508900	1	0	PF3D7_0508900	3	0	PASS	PASS	FALSE
ASV192	210	8327	155	3D7	PF3D7_1224000	0	0	SPECT	96	4	PASS	PASS	FALSE
ASV193	262	7951	128	N	PF3D7_1473700	1	45	PF3D7_1473700	0	45	PASS	FAIL	FALSE
ASV194	186	7899	7	DD2	PF3D7_0220800	1	0	PF3D7_0220800	0	0	PASS	PASS	FALSE
ASV195	218	7808	19	N	GEST	3	0	GEST	1	0	PASS	PASS	FALSE
ASV196	234	7391	138	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV197	194	7229	43	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	TRUE
ASV198	196	7223	21	N	PfAMA_1	3	0	PfAMA_1	7	0	PASS	PASS	FALSE
ASV199	294	7026	34	N	PF3D7_1466800	1	0	PF3D7_1465800	120	8	PASS	PASS	FALSE
ASV200	245	6932	124	3D7	PF3D7_1332900	0	0	PF3D7_0311900	106	10	PASS	PASS	FALSE
ASV201	258	6760	68	N	PF3D7_0508900	1	0	PF3D7_0508900	1	0	PASS	PASS	FALSE
ASV202	230	6430	19	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV203	298	6384	56	N	PF3D7_0103600	2	0	PF3D7_1465800	124	10	PASS	PASS	FALSE
ASV204	214	6113	158	3D7	ASP	0	0	PF3D7_1473700	100	3	PASS	PASS	FALSE
ASV205	296	6103	142	N	PF3D7_1333200	1	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV206	269	5981	15	N	PF3D7_1352900	2	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV207	220	5847	155	N	RhopH3	2	0	RhopH3	1	0	PASS	PASS	FALSE
ASV208	177	5604	127	DD2	PF3D7_0830800_1	1	0	PF3D7_0830800_1	0	0	PASS	PASS	FALSE
ASV209	291	5479	62	N	PF3D7_1126100_1	1	0	PF3D7_1126100_1	1	0	PASS	PASS	FALSE
ASV210	288	5432	46	N	PfCSP_1	10	0	PfCSP_1	6	0	PASS	PASS	FALSE
ASV211	73	5142	145	N	PfMDR1_2	1	0	PfDHPS_2	16	32	PASS	PASS	FALSE
ASV212	228	5079	70	N	PF3D7_0424400	4	0	PF3D7_0424400	3	0	PASS	PASS	FALSE
ASV213	337	4926	6	N	PfTRAP_1	147	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV214	194	4876	2	DD2	PF3D7_0910000	1	0	PF3D7_0910000	0	0	PASS	PASS	FALSE
ASV215	286	4819	10	DD2	PF3D7_1035100	5	0	PF3D7_1035100	0	0	PASS	PASS	FALSE
ASV216	162	4795	106	N	PF3D7_0905600	7	3	PF3D7_1239800_1	75	2	PASS	PASS	FALSE
ASV217	276	4727	14	N	PF3D7_1472300	2	0	PF3D7_1472300	1	0	PASS	PASS	FALSE
ASV218	279	4681	7	N	PF3D7_1354200	1	0	PF3D7_1353100	131	3	PASS	PASS	FALSE
ASV219	154	4659	102	DD2	PF3D7_1034900_1	1	0	PF3D7_1034900_1	0	0	PASS	PASS	FALSE
ASV220	160	4553	2	N	PF3D7_1302900	3	0	PF3D7_1302900	1	0	PASS	PASS	FALSE
ASV221	255	4531	11	N	PF3D7_0503200	0	6	PF3D7_0503200	3	6	PASS	PASS	FALSE
ASV222	273	4525	6	N	PF3D7_1472300	1	3	PF3D7_1472300	0	3	PASS	PASS	FALSE
ASV223	175	4388	102	3D7	PF3D7_1126100_2	0	0	PF3D7_1126100_2	1	0	PASS	PASS	FALSE
ASV224	234	4071	32	N	PF3D7_0207300	4	0	PF3D7_0207300	2	0	PASS	PASS	FALSE
ASV225	307	4049	108	N	PF3D7_0217200	139	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV226	217	4034	4	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV227	269	3736	8	N	PF3D7_1352900	3	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV228	196	3586	11	N	PfAMA_1	12	0	PfAMA_1	10	0	PASS	PASS	FALSE
ASV229	301	3548	29	N	PF3D7_0217200	1	6	PF3D7_0217200	1	6	PASS	PASS	FALSE
ASV230	216	3525	99	N	PF3D7_1125700	1	0	PF3D7_1125700	1	4	PASS	PASS	FALSE
ASV231	288	3426	93	3D7	PF3D7_0711500	0	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV232	89	3418	85	N	PfMDR1_4	1	0	PfDHPS_2	19	48	PASS	PASS	FALSE
ASV233	168	3274	6	DD2	PF3D7_1448500	1	0	PF3D7_1448500	0	0	PASS	PASS	FALSE
ASV234	192	3267	19	DD2	PF3D7_1129100	0	0	PF3D7_1129100	0	0	PASS	PASS	FALSE
ASV235	255	3134	118	N	PF3D7_0311900	6	0	PF3D7_0311900	1	0	PASS	PASS	FALSE
ASV236	234	3131	2	DD2	PF3D7_1455300	1	0	PF3D7_1455300	0	0	PASS	PASS	FALSE
ASV237	145	3111	11	DD2	CS	1	0	CS	0	0	PASS	PASS	FALSE
ASV238	188	3073	16	3D7	PF3D7_1475900	0	0	PF3D7_1475900	2	0	PASS	PASS	FALSE
ASV239	320	2858	2	DD2	PfTRAP_1	5	0	PfTRAP_1	0	0	PASS	PASS	FALSE
ASV240	226	2854	133	DD2	PF3D7_1148700_1	3	0	PF3D7_1148700_1	0	0	PASS	PASS	FALSE
ASV241	216	2785	41	N	PF3D7_1125700	1	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV242	89	2702	72	3D7	PfMDR1_4	0	0	PfDHPS_2	19	48	PASS	PASS	FALSE
ASV243	226	2682	14	N	PfDHPS_1	1	0	PfDHPS_1	2	0	PASS	PASS	FALSE
ASV244	285	2621	32	N	PF3D7_0711500	5	3	PF3D7_0711500	4	3	PASS	PASS	FALSE
ASV245	218	2530	35	N	PF3D7_0710400	1	0	PF3D7_0710400	1	0	PASS	PASS	FALSE
ASV246	355	2481	30	N	PF3D7_0217200	2	48	PF3D7_0217200	1	60	PASS	FAIL	FALSE
ASV247	161	2465	138	3D7	PF3D7_0212800	0	0	PF3D7_0212800	1	0	PASS	PASS	FALSE
ASV248	249	2431	14	DD2	PF3D7_0809400	1	0	PF3D7_0809400	0	0	PASS	PASS	FALSE
ASV249	288	2366	37	N	PF3D7_0711500	2	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV250	188	2335	12	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV251	245	2330	33	N	PF3D7_1332900	1	0	PF3D7_0311900	105	10	PASS	PASS	FALSE
